updates,tokens,loss,lr,mask_rate,seq_len,walk_len,seconds
5550,105197417,0.8027209639549255,0.00029826752766666666,0.15,18.489967763993356,2.5899970694539416,1126.2947809696198
5600,106145328,0.6964420676231384,0.0002979515573333333,0.15,18.52112153184838,2.5928292301680345,1137.391488313675
5650,107088844,0.7045059204101562,0.00029763705199999996,0.15,18.433447299013384,2.584858845364853,1148.8630847930908
5700,108038366,0.5598202347755432,0.00029732054466666665,0.15,18.55078636319234,2.5955260330174856,1159.968195438385
5750,108986145,0.6638293266296387,0.0002970046183333333,0.15,18.518542399374756,2.5925947635795232,1171.4434003829956
5800,109935326,0.753258228302002,0.00029668822466666665,0.15,18.544124255152877,2.59492038683208,1182.7215564250946
5850,110885046,0.8448746204376221,0.0002963716513333333,0.15,18.55465468398945,2.5958776985444953,1194.1819245815277
5900,111835349,0.5205785036087036,0.00029605488366666666,0.15,18.566044739669824,2.596913158151802,1205.2611887454987
5950,112782127,0.8304435610771179,0.00029573929099999997,0.15,18.498983978116453,2.590816725283314,1216.7381989955902
6000,113733574,0.6940754055976868,0.00029542214199999997,0.15,18.588395037608674,2.5989450034189705,1227.804119348526
6050,114679400,0.6655632853507996,0.00029510686666666666,0.15,18.478577708312983,2.588961609846635,1238.9785504341125
6100,115625111,0.6790007948875427,0.0002947916296666666,0.15,18.478135990621336,2.5889214536928487,1250.2057225704193
6150,116571729,0.4851960241794586,0.0002944760903333333,0.15,18.494050991501418,2.590368271954674,1310.3164689540863
6200,117521691,0.7550939321517944,0.0002941594363333333,0.15,18.55938263163036,2.5963075119663963,1321.4949436187744
6250,118470102,0.7333419322967529,0.0002938432993333333,0.15,18.529080785386345,2.5935527986714857,1332.641004562378
6300,119414581,0.6722541451454163,0.000293528473,0.15,18.454064087534192,2.5867330988667447,1344.1677210330963
6350,120357162,0.7289649248123169,0.0002932142793333333,0.15,18.415180228582592,2.5831982025984175,1355.2403419017792
6400,121305771,0.6851215958595276,0.0002928980763333333,0.15,18.53294910618345,2.5939044641984954,1366.67431974411
6450,122252895,0.6973918080329895,0.0002925823683333333,0.15,18.503936700205138,2.5912669727459217,1377.780671596527
6500,123201675,0.7110512256622314,0.0002922661083333333,0.15,18.53810082063306,2.5943728018757324,1388.416003704071
6550,124152165,0.7099266052246094,0.00029194927833333333,0.15,18.569698153755983,2.5972452867050895,1394.655250787735
6600,125100609,0.7839770317077637,0.0002916331303333333,0.15,18.529725505519195,2.593611409592654,1400.8777894973755
6650,126052667,0.740408182144165,0.00029131577766666663,0.15,18.60214927706135,2.6001953888237592,1407.1249837875366
6700,126999923,0.5566316843032837,0.0002910000256666666,0.15,18.506515580736544,2.591501416430595,1413.497572183609
6750,127949489,0.5314955711364746,0.0002906835036666666,0.15,18.551645990036143,2.5956041809123764,1420.015690088272
6800,128890167,0.7222653031349182,0.0002903699443333333,0.15,18.378001367588162,2.5798183061443782,1426.5567796230316
6850,129834360,0.4277850389480591,0.0002900552133333333,0.15,18.448475967174677,2.5862250879249706,1433.0137605667114
6900,130782001,0.5590792894363403,0.000289739333,0.15,18.51403731561981,2.5921852105108916,1439.423748254776
6950,131725781,0.6434518694877625,0.00028942473966666666,0.15,18.438605060076195,2.5853277327341995,1445.9406850337982
7000,132676904,0.6009951233863831,0.00028910769866666666,0.15,18.583880422039858,2.5985345838218055,1452.5521080493927
7050,133624512,0.5274251103401184,0.0002887918293333333,0.15,18.51339259548696,2.5921265995897236,1460.0635359287262
7100,134573462,0.7377314567565918,0.0002884755126666666,0.15,18.539611214222916,2.5945101103839012,1475.0708241462708
7150,135522742,0.6442903280258179,0.00028815908599999994,0.15,18.546058415551432,2.5950962195955847,1491.2839093208313
7200,136470433,0.7706688046455383,0.000287843189,0.15,18.516822977725674,2.5924384525205157,1508.3667993545532
7250,137419064,0.9059679508209229,0.0002875269786666666,0.15,18.533378919605354,2.5939435381459415,1524.6759362220764
7300,138367970,0.44198185205459595,0.00028721067666666664,0.15,18.538751587379114,2.5944319624890104,1540.7685689926147
7350,139315655,0.7465150952339172,0.00028689478166666666,0.15,18.51489694246361,2.592263358405783,1557.6973311901093
7400,140262642,0.8185320496559143,0.0002865791193333333,0.15,18.503067604533022,2.5911879640484567,1573.9416153430939
7450,141211009,0.5148828625679016,0.00028626299699999994,0.15,18.528221158542543,2.593474650776595,1590.18767786026
7500,142159431,0.5223472118377686,0.0002859468563333333,0.15,18.529295692097293,2.5935723356452085,1607.1232409477234
7550,143109839,0.5399401187896729,0.00028563005366666664,0.15,18.56991012114107,2.59726455646737,1623.2043190002441
7600,144058041,0.5118871331214905,0.0002853139863333333,0.15,18.524997557878283,2.593181596170753,1639.502860546112
7650,145000732,0.6603754162788391,0.000284999756,0.15,18.4173292956921,2.583393572335645,1709.9705402851105
7700,145948538,0.6259558796882629,0.00028468382066666666,0.15,18.51726091628407,2.5924782651167337,1721.8866968154907
7750,146899045,0.5553997159004211,0.00028436698499999995,0.15,18.571844470496288,2.5974404064087535,1733.1327576637268
7800,147841780,0.6719215512275696,0.00028405274,0.15,18.4181889225359,2.5834717202305364,1744.5559151172638
7850,148794074,0.6451176404953003,0.00028373530866666663,0.15,18.60494285435186,2.600449350395624,1755.6664354801178
7900,149742370,0.7984716892242432,0.00028341921,0.15,18.528644001563112,2.593513091051192,1767.131272315979
7950,150693212,0.581566333770752,0.00028310226266666666,0.15,18.5765751685064,2.597870469864218,1778.2170896530151
8000,151640171,0.6437779664993286,0.00028278660966666664,0.15,18.50071309954088,2.59097391814008,1789.5142545700073
8050,152592751,0.5698056817054749,0.000282469083,0.15,18.610530428836572,2.6009573117124156,1800.6383469104767
8100,153542081,0.6418797969818115,0.00028215263966666667,0.15,18.548847205939822,2.5953497459945294,1811.977611541748
8150,154490943,0.6610604524612427,0.00028183635233333334,0.15,18.537891960535312,2.594353814594119,1823.401059627533
8200,155440091,0.546628475189209,0.0002815199696666666,0.15,18.543479535020026,2.5948617759109114,1834.5125358104706
8250,156387248,0.5897376537322998,0.00028120425066666664,0.15,18.50458142033799,2.5913255836670896,1845.950495481491
8300,157334631,0.7282316088676453,0.00028088845633333334,0.15,18.510805001953887,2.5918913638139895,1857.4467165470123
8350,158282525,0.6306443214416504,0.0002805724916666666,0.15,18.51898016997167,2.5926345609065153,1869.3319387435913
8400,159228384,0.7440230250358582,0.0002802572053333333,0.15,18.479222428445834,2.5890202207678032,1880.8813886642456
8450,160177560,0.5879287719726562,0.0002799408133333333,0.15,18.545838218053927,2.595076201641266,1892.5759136676788
8500,161125927,0.5459750890731812,0.00027962469099999997,0.15,18.528221158542543,2.593474650776595,1904.000253200531
8550,162073084,0.7295131087303162,0.00027930897199999994,0.15,18.50458142033799,2.5913255836670896,1915.5704383850098
8600,163020241,0.7388352155685425,0.00027899325299999997,0.15,18.50458142033799,2.5913255836670896,1927.2345969676971
8650,163967525,0.548912763595581,0.00027867749166666665,0.15,18.50887065259867,2.5917155138726065,1938.6464228630066
8700,164917190,0.526237964630127,0.00027836093666666666,0.15,18.553580150434698,2.5957800136758817,1950.4176995754242
8750,165864501,0.581931471824646,0.0002780451663333333,0.15,18.507590114291297,2.591599101299209,1961.5879340171814
8800,166815195,0.5846981406211853,0.0002777282683333333,0.15,18.575498241500586,2.597772567409144,1973.042823791504
8850,167761703,0.7861693501472473,0.00027741276566666667,0.15,18.49190192439191,2.5901729022174464,1984.2956511974335
8900,168711269,0.7265747785568237,0.00027709624366666666,0.15,18.551645990036143,2.5956041809123764,1995.6278812885284
8950,169660945,0.5515906810760498,0.000276779685,0.15,18.55379505714565,2.5957995506496045,2006.8709394931793
9000,170613289,0.5314938426017761,0.00027646223699999997,0.15,18.607737397420866,2.6007033997655333,2017.892296552658
9050,171558114,0.5019822120666504,0.00027614729533333333,0.15,18.45902119761649,2.5871837452378625,2029.2358741760254
9100,172507988,0.4887211322784424,0.00027583067066666665,0.15,18.557663377942756,2.5961512161766143,2040.3404791355133
9150,173453281,0.6103063225746155,0.000275515573,0.15,18.4699687377882,2.5881789761625638,2051.665082216263
9200,174402330,0.7196803092956543,0.0002751992233333333,0.15,18.54154537462147,2.5946859431474065,2115.0854918956757
9250,175349322,0.6213908791542053,0.0002748835593333333,0.15,18.501357819673732,2.5910325290612484,2126.455893278122
9300,176299636,1.0306826829910278,0.00027456678799999995,0.15,18.566259646380775,2.596932695125525,2137.190495967865
9350,177247778,0.4774843156337738,0.00027425074066666664,0.15,18.525635013677217,2.5932395466979288,2148.6446964740753
9400,178196772,0.5169841051101685,0.0002739344093333333,0.15,18.540470841066718,2.5945882582787925,2159.3243401050568
9450,179142642,0.7106519341468811,0.0002736191193333333,0.15,18.479437335156785,2.589039757741526,2170.656337738037
